FIP;Year;STATE;HFR;GFI
1;1980;Alabama;0,608;96,14
1;1981;Alabama;0,597;96,14
1;1982;Alabama;0,661;96,14
1;1983;Alabama;0,586;96,14
1;1984;Alabama;0,624;96,14
1;1985;Alabama;0,644;96,14
1;1986;Alabama;0,567;96,14
1;1987;Alabama;0,609;96,14
1;1988;Alabama;0,606;96,14
1;1989;Alabama;0,627;96,14
1;1990;Alabama;0,641;96,14
1;1991;Alabama;0,632;96,14
1;1992;Alabama;0,552;96,14
1;1993;Alabama;0,6;96,14
1;1994;Alabama;0,571;96,14
1;1995;Alabama;0,554;96,14
1;1996;Alabama;0,568;96,14
1;1997;Alabama;0,557;96,14
1;1998;Alabama;0,577;96,14
1;1999;Alabama;0,537;96,14
1;2000;Alabama;0,538;96,14
1;2001;Alabama;0,522;96,14
1;2002;Alabama;0,553;96,14
1;2003;Alabama;0,504;96,14
1;2004;Alabama;0,516;96,14
1;2005;Alabama;0,485;96,14
1;2006;Alabama;0,468;96,14
1;2007;Alabama;0,481;96,14
1;2008;Alabama;0,503;96,14
1;2009;Alabama;0,482;96,14
1;2010;Alabama;0,456;96,14
1;2011;Alabama;0,513;96,14
1;2012;Alabama;0,543;96,14
1;2013;Alabama;0,516;96,14
1;2014;Alabama;0,51;96,14
1;2015;Alabama;0,495;96,14
1;2016;Alabama;0,528;96,14
2;1980;Alaska;0,789;122,9
2;1981;Alaska;0,709;122,9
2;1982;Alaska;0,737;122,9
2;1983;Alaska;0,722;122,9
2;1984;Alaska;0,712;122,9
2;1985;Alaska;0,653;122,9
2;1986;Alaska;0,688;122,9
2;1987;Alaska;0,718;122,9
2;1988;Alaska;0,748;122,9
2;1989;Alaska;0,711;122,9
2;1990;Alaska;0,699;122,9
2;1991;Alaska;0,716;122,9
2;1992;Alaska;0,685;122,9
2;1993;Alaska;0,712;122,9
2;1994;Alaska;0,667;122,9
2;1995;Alaska;0,709;122,9
2;1996;Alaska;0,663;122,9
2;1997;Alaska;0,652;122,9
2;1998;Alaska;0,559;122,9
2;1999;Alaska;0,571;122,9
2;2000;Alaska;0,601;122,9
2;2001;Alaska;0,61;122,9
2;2002;Alaska;0,614;122,9
2;2003;Alaska;0,587;122,9
2;2004;Alaska;0,58;122,9
2;2005;Alaska;0,609;122,9
2;2006;Alaska;0,551;122,9
2;2007;Alaska;0,577;122,9
2;2008;Alaska;0,613;122,9
2;2009;Alaska;0,543;122,9
2;2010;Alaska;0,611;122,9
2;2011;Alaska;0,627;122,9
2;2012;Alaska;0,607;122,9
2;2013;Alaska;0,576;122,9
2;2014;Alaska;0,618;122,9
2;2015;Alaska;0,551;122,9
2;2016;Alaska;0,572;122,9
4;1980;Arizona;0,563;119,26
4;1981;Arizona;0,598;119,26
4;1982;Arizona;0,541;119,26
4;1983;Arizona;0,554;119,26
4;1984;Arizona;0,567;119,26
4;1985;Arizona;0,538;119,26
4;1986;Arizona;0,549;119,26
4;1987;Arizona;0,564;119,26
4;1988;Arizona;0,557;119,26
4;1989;Arizona;0,624;119,26
4;1990;Arizona;0,598;119,26
4;1991;Arizona;0,564;119,26
4;1992;Arizona;0,547;119,26
4;1993;Arizona;0,53;119,26
4;1994;Arizona;0,505;119,26
4;1995;Arizona;0,532;119,26
4;1996;Arizona;0,449;119,26
4;1997;Arizona;0,465;119,26
4;1998;Arizona;0,467;119,26
4;1999;Arizona;0,409;119,26
4;2000;Arizona;0,427;119,26
4;2001;Arizona;0,35;119,26
4;2002;Arizona;0,381;119,26
4;2003;Arizona;0,393;119,26
4;2004;Arizona;0,368;119,26
4;2005;Arizona;0,373;119,26
4;2006;Arizona;0,385;119,26
4;2007;Arizona;0,38;119,26
4;2008;Arizona;0,382;119,26
4;2009;Arizona;0,396;119,26
4;2010;Arizona;0,346;119,26
4;2011;Arizona;0,329;119,26
4;2012;Arizona;0,415;119,26
4;2013;Arizona;0,366;119,26
4;2014;Arizona;0,385;119,26
4;2015;Arizona;0,36;119,26
4;2016;Arizona;0,36;119,26
5;1980;Arkansas;0,693;81,12
5;1981;Arkansas;0,639;81,12
5;1982;Arkansas;0,674;81,12
5;1983;Arkansas;0,63;81,12
5;1984;Arkansas;0,694;81,12
5;1985;Arkansas;0,656;81,12
5;1986;Arkansas;0,596;81,12
5;1987;Arkansas;0,657;81,12
5;1988;Arkansas;0,643;81,12
5;1989;Arkansas;0,636;81,12
5;1990;Arkansas;0,647;81,12
5;1991;Arkansas;0,639;81,12
5;1992;Arkansas;0,533;81,12
5;1993;Arkansas;0,644;81,12
5;1994;Arkansas;0,601;81,12
5;1995;Arkansas;0,583;81,12
5;1996;Arkansas;0,58;81,12
5;1997;Arkansas;0,562;81,12
5;1998;Arkansas;0,571;81,12
5;1999;Arkansas;0,555;81,12
5;2000;Arkansas;0,542;81,12
5;2001;Arkansas;0,537;81,12
5;2002;Arkansas;0,56;81,12
5;2003;Arkansas;0,516;81,12
5;2004;Arkansas;0,544;81,12
5;2005;Arkansas;0,499;81,12
5;2006;Arkansas;0,481;81,12
5;2007;Arkansas;0,507;81,12
5;2008;Arkansas;0,508;81,12
5;2009;Arkansas;0,493;81,12
5;2010;Arkansas;0,493;81,12
5;2011;Arkansas;0,527;81,12
5;2012;Arkansas;0,544;81,12
5;2013;Arkansas;0,5;81,12
5;2014;Arkansas;0,493;81,12
5;2015;Arkansas;0,462;81,12
5;2016;Arkansas;0,518;81,12
6;1980;California;0,366;24,06
6;1981;California;0,421;24,06
6;1982;California;0,414;24,06
6;1983;California;0,38;24,06
6;1984;California;0,405;24,06
6;1985;California;0,354;24,06
6;1986;California;0,367;24,06
6;1987;California;0,376;24,06
6;1988;California;0,396;24,06
6;1989;California;0,417;24,06
6;1990;California;0,379;24,06
6;1991;California;0,368;24,06
6;1992;California;0,402;24,06
6;1993;California;0,386;24,06
6;1994;California;0,31;24,06
6;1995;California;0,337;24,06
6;1996;California;0,291;24,06
6;1997;California;0,3;24,06
6;1998;California;0,241;24,06
6;1999;California;0,271;24,06
6;2000;California;0,274;24,06
6;2001;California;0,229;24,06
6;2002;California;0,228;24,06
6;2003;California;0,198;24,06
6;2004;California;0,203;24,06
6;2005;California;0,209;24,06
6;2006;California;0,202;24,06
6;2007;California;0,185;24,06
6;2008;California;0,175;24,06
6;2009;California;0,196;24,06
6;2010;California;0,174;24,06
6;2011;California;0,16;24,06
6;2012;California;0,214;24,06
6;2013;California;0,155;24,06
6;2014;California;0,183;24,06
6;2015;California;0,151;24,06
6;2016;California;0,163;24,06
8;1980;Colorado;0,54;57,01
8;1981;Colorado;0,525;57,01
8;1982;Colorado;0,574;57,01
8;1983;Colorado;0,49;57,01
8;1984;Colorado;0,593;57,01
8;1985;Colorado;0,517;57,01
8;1986;Colorado;0,495;57,01
8;1987;Colorado;0,528;57,01
8;1988;Colorado;0,527;57,01
8;1989;Colorado;0,54;57,01
8;1990;Colorado;0,535;57,01
8;1991;Colorado;0,519;57,01
8;1992;Colorado;0,483;57,01
8;1993;Colorado;0,48;57,01
8;1994;Colorado;0,49;57,01
8;1995;Colorado;0,445;57,01
8;1996;Colorado;0,465;57,01
8;1997;Colorado;0,445;57,01
8;1998;Colorado;0,409;57,01
8;1999;Colorado;0,43;57,01
8;2000;Colorado;0,467;57,01
8;2001;Colorado;0,371;57,01
8;2002;Colorado;0,363;57,01
8;2003;Colorado;0,373;57,01
8;2004;Colorado;0,411;57,01
8;2005;Colorado;0,378;57,01
8;2006;Colorado;0,399;57,01
8;2007;Colorado;0,404;57,01
8;2008;Colorado;0,402;57,01
8;2009;Colorado;0,411;57,01
8;2010;Colorado;0,384;57,01
8;2011;Colorado;0,36;57,01
8;2012;Colorado;0,414;57,01
8;2013;Colorado;0,394;57,01
8;2014;Colorado;0,385;57,01
8;2015;Colorado;0,369;57,01
8;2016;Colorado;0,379;57,01
9;1980;Connecticut;0,256;27,29
9;1981;Connecticut;0,298;27,29
9;1982;Connecticut;0,315;27,29
9;1983;Connecticut;0,3;27,29
9;1984;Connecticut;0,295;27,29
9;1985;Connecticut;0,254;27,29
9;1986;Connecticut;0,284;27,29
9;1987;Connecticut;0,3;27,29
9;1988;Connecticut;0,261;27,29
9;1989;Connecticut;0,318;27,29
9;1990;Connecticut;0,315;27,29
9;1991;Connecticut;0,322;27,29
9;1992;Connecticut;0,375;27,29
9;1993;Connecticut;0,309;27,29
9;1994;Connecticut;0,316;27,29
9;1995;Connecticut;0,293;27,29
9;1996;Connecticut;0,238;27,29
9;1997;Connecticut;0,228;27,29
9;1998;Connecticut;0,219;27,29
9;1999;Connecticut;0,198;27,29
9;2000;Connecticut;0,202;27,29
9;2001;Connecticut;0,189;27,29
9;2002;Connecticut;0,193;27,29
9;2003;Connecticut;0,179;27,29
9;2004;Connecticut;0,166;27,29
9;2005;Connecticut;0,202;27,29
9;2006;Connecticut;0,174;27,29
9;2007;Connecticut;0,116;27,29
9;2008;Connecticut;0,192;27,29
9;2009;Connecticut;0,185;27,29
9;2010;Connecticut;0,172;27,29
9;2011;Connecticut;0,163;27,29
9;2012;Connecticut;0,183;27,29
9;2013;Connecticut;0,141;27,29
9;2014;Connecticut;0,2;27,29
9;2015;Connecticut;0,192;27,29
9;2016;Connecticut;0,188;27,29
10;1980;Delaware;0,345;53,87
10;1981;Delaware;0,396;53,87
10;1982;Delaware;0,385;53,87
10;1983;Delaware;0,294;53,87
10;1984;Delaware;0,344;53,87
10;1985;Delaware;0,331;53,87
10;1986;Delaware;0,415;53,87
10;1987;Delaware;0,4;53,87
10;1988;Delaware;0,431;53,87
10;1989;Delaware;0,483;53,87
10;1990;Delaware;0,398;53,87
10;1991;Delaware;0,385;53,87
10;1992;Delaware;0,378;53,87
10;1993;Delaware;0,397;53,87
10;1994;Delaware;0,441;53,87
10;1995;Delaware;0,353;53,87
10;1996;Delaware;0,392;53,87
10;1997;Delaware;0,326;53,87
10;1998;Delaware;0,326;53,87
10;1999;Delaware;0,319;53,87
10;2000;Delaware;0,352;53,87
10;2001;Delaware;0,3;53,87
10;2002;Delaware;0,317;53,87
10;2003;Delaware;0,304;53,87
10;2004;Delaware;0,331;53,87
10;2005;Delaware;0,3;53,87
10;2006;Delaware;0,303;53,87
10;2007;Delaware;0,262;53,87
10;2008;Delaware;0,263;53,87
10;2009;Delaware;0,265;53,87
10;2010;Delaware;0,269;53,87
10;2011;Delaware;0,309;53,87
10;2012;Delaware;0,308;53,87
10;2013;Delaware;0,289;53,87
10;2014;Delaware;0,301;53,87
10;2015;Delaware;0,32;53,87
10;2016;Delaware;0,387;53,87
12;1980;Florida;0,437;71,3
12;1981;Florida;0,467;71,3
12;1982;Florida;0,423;71,3
12;1983;Florida;0,468;71,3
12;1984;Florida;0,44;71,3
12;1985;Florida;0,418;71,3
12;1986;Florida;0,414;71,3
12;1987;Florida;0,426;71,3
12;1988;Florida;0,397;71,3
12;1989;Florida;0,461;71,3
12;1990;Florida;0,411;71,3
12;1991;Florida;0,459;71,3
12;1992;Florida;0,426;71,3
12;1993;Florida;0,429;71,3
12;1994;Florida;0,383;71,3
12;1995;Florida;0,419;71,3
12;1996;Florida;0,364;71,3
12;1997;Florida;0,366;71,3
12;1998;Florida;0,319;71,3
12;1999;Florida;0,33;71,3
12;2000;Florida;0,32;71,3
12;2001;Florida;0,268;71,3
12;2002;Florida;0,277;71,3
12;2003;Florida;0,266;71,3
12;2004;Florida;0,234;71,3
12;2005;Florida;0,295;71,3
12;2006;Florida;0,282;71,3
12;2007;Florida;0,261;71,3
12;2008;Florida;0,303;71,3
12;2009;Florida;0,281;71,3
12;2010;Florida;0,27;71,3
12;2011;Florida;0,325;71,3
12;2012;Florida;0,309;71,3
12;2013;Florida;0,279;71,3
12;2014;Florida;0,284;71,3
12;2015;Florida;0,277;71,3
12;2016;Florida;0,288;71,3
13;1980;Georgia;0,609;84,67
13;1981;Georgia;0,617;84,67
13;1982;Georgia;0,615;84,67
13;1983;Georgia;0,596;84,67
13;1984;Georgia;0,603;84,67
13;1985;Georgia;0,578;84,67
13;1986;Georgia;0,55;84,67
13;1987;Georgia;0,61;84,67
13;1988;Georgia;0,583;84,67
13;1989;Georgia;0,594;84,67
13;1990;Georgia;0,574;84,67
13;1991;Georgia;0,574;84,67
13;1992;Georgia;0,569;84,67
13;1993;Georgia;0,566;84,67
13;1994;Georgia;0,525;84,67
13;1995;Georgia;0,548;84,67
13;1996;Georgia;0,52;84,67
13;1997;Georgia;0,499;84,67
13;1998;Georgia;0,507;84,67
13;1999;Georgia;0,488;84,67
13;2000;Georgia;0,467;84,67
13;2001;Georgia;0,427;84,67
13;2002;Georgia;0,442;84,67
13;2003;Georgia;0,396;84,67
13;2004;Georgia;0,43;84,67
13;2005;Georgia;0,416;84,67
13;2006;Georgia;0,395;84,67
13;2007;Georgia;0,388;84,67
13;2008;Georgia;0,395;84,67
13;2009;Georgia;0,453;84,67
13;2010;Georgia;0,364;84,67
13;2011;Georgia;0,421;84,67
13;2012;Georgia;0,401;84,67
13;2013;Georgia;0,379;84,67
13;2014;Georgia;0,382;84,67
13;2015;Georgia;0,361;84,67
13;2016;Georgia;0,377;84,67
15;1980;Hawaii;0,266;27,59
15;1981;Hawaii;0,241;27,59
15;1982;Hawaii;0,159;27,59
15;1983;Hawaii;0,195;27,59
15;1984;Hawaii;0,202;27,59
15;1985;Hawaii;0,217;27,59
15;1986;Hawaii;0,219;27,59
15;1987;Hawaii;0,23;27,59
15;1988;Hawaii;0,184;27,59
15;1989;Hawaii;0,233;27,59
15;1990;Hawaii;0,186;27,59
15;1991;Hawaii;0,211;27,59
15;1992;Hawaii;0,192;27,59
15;1993;Hawaii;0,188;27,59
15;1994;Hawaii;0,254;27,59
15;1995;Hawaii;0,227;27,59
15;1996;Hawaii;0,146;27,59
15;1997;Hawaii;0,176;27,59
15;1998;Hawaii;0,124;27,59
15;1999;Hawaii;0,075;27,59
15;2000;Hawaii;0,124;27,59
15;2001;Hawaii;0,103;27,59
15;2002;Hawaii;0,098;27,59
15;2003;Hawaii;0,063;27,59
15;2004;Hawaii;0,2;27,59
15;2005;Hawaii;0,072;27,59
15;2006;Hawaii;0,116;27,59
15;2007;Hawaii;0,064;27,59
15;2008;Hawaii;0,099;27,59
15;2009;Hawaii;0,062;27,59
15;2010;Hawaii;0,084;27,59
15;2011;Hawaii;0,081;27,59
15;2012;Hawaii;0,12;27,59
15;2013;Hawaii;0,073;27,59
15;2014;Hawaii;0,034;27,59
15;2015;Hawaii;0,096;27,59
15;2016;Hawaii;0,091;27,59
16;1980;Idaho;0,659;110,22
16;1981;Idaho;0,675;110,22
16;1982;Idaho;0,685;110,22
16;1983;Idaho;0,67;110,22
16;1984;Idaho;0,579;110,22
16;1985;Idaho;0,666;110,22
16;1986;Idaho;0,625;110,22
16;1987;Idaho;0,649;110,22
16;1988;Idaho;0,691;110,22
16;1989;Idaho;0,663;110,22
16;1990;Idaho;0,664;110,22
16;1991;Idaho;0,669;110,22
16;1992;Idaho;0,666;110,22
16;1993;Idaho;0,676;110,22
16;1994;Idaho;0,617;110,22
16;1995;Idaho;0,663;110,22
16;1996;Idaho;0,601;110,22
16;1997;Idaho;0,586;110,22
16;1998;Idaho;0,622;110,22
16;1999;Idaho;0,583;110,22
16;2000;Idaho;0,609;110,22
16;2001;Idaho;0,573;110,22
16;2002;Idaho;0,576;110,22
16;2003;Idaho;0,51;110,22
16;2004;Idaho;0,557;110,22
16;2005;Idaho;0,589;110,22
16;2006;Idaho;0,554;110,22
16;2007;Idaho;0,561;110,22
16;2008;Idaho;0,543;110,22
16;2009;Idaho;0,541;110,22
16;2010;Idaho;0,523;110,22
16;2011;Idaho;0,466;110,22
16;2012;Idaho;0,552;110,22
16;2013;Idaho;0,542;110,22
16;2014;Idaho;0,53;110,22
16;2015;Idaho;0,509;110,22
16;2016;Idaho;0,578;110,22
17;1980;Illinois;0,312;72,73
17;1981;Illinois;0,307;72,73
17;1982;Illinois;0,295;72,73
17;1983;Illinois;0,305;72,73
17;1984;Illinois;0,301;72,73
17;1985;Illinois;0,334;72,73
17;1986;Illinois;0,287;72,73
17;1987;Illinois;0,309;72,73
17;1988;Illinois;0,339;72,73
17;1989;Illinois;0,37;72,73
17;1990;Illinois;0,36;72,73
17;1991;Illinois;0,336;72,73
17;1992;Illinois;0,324;72,73
17;1993;Illinois;0,308;72,73
17;1994;Illinois;0,324;72,73
17;1995;Illinois;0,327;72,73
17;1996;Illinois;0,288;72,73
17;1997;Illinois;0,297;72,73
17;1998;Illinois;0,269;72,73
17;1999;Illinois;0,279;72,73
17;2000;Illinois;0,286;72,73
17;2001;Illinois;0,218;72,73
17;2002;Illinois;0,232;72,73
17;2003;Illinois;0,218;72,73
17;2004;Illinois;0,226;72,73
17;2005;Illinois;0,23;72,73
17;2006;Illinois;0,245;72,73
17;2007;Illinois;0,225;72,73
17;2008;Illinois;0,205;72,73
17;2009;Illinois;0,243;72,73
17;2010;Illinois;0,243;72,73
17;2011;Illinois;0,243;72,73
17;2012;Illinois;0,266;72,73
17;2013;Illinois;0,244;72,73
17;2014;Illinois;0,238;72,73
17;2015;Illinois;0,238;72,73
17;2016;Illinois;0,226;72,73
18;1980;Indiana;0,541;87,17
18;1981;Indiana;0,484;87,17
18;1982;Indiana;0,515;87,17
18;1983;Indiana;0,49;87,17
18;1984;Indiana;0,509;87,17
18;1985;Indiana;0,494;87,17
18;1986;Indiana;0,449;87,17
18;1987;Indiana;0,507;87,17
18;1988;Indiana;0,531;87,17
18;1989;Indiana;0,505;87,17
18;1990;Indiana;0,527;87,17
18;1991;Indiana;0,533;87,17
18;1992;Indiana;0,505;87,17
18;1993;Indiana;0,517;87,17
18;1994;Indiana;0,505;87,17
18;1995;Indiana;0,5;87,17
18;1996;Indiana;0,479;87,17
18;1997;Indiana;0,413;87,17
18;1998;Indiana;0,467;87,17
18;1999;Indiana;0,405;87,17
18;2000;Indiana;0,444;87,17
18;2001;Indiana;0,387;87,17
18;2002;Indiana;0,408;87,17
18;2003;Indiana;0,364;87,17
18;2004;Indiana;0,391;87,17
18;2005;Indiana;0,37;87,17
18;2006;Indiana;0,386;87,17
18;2007;Indiana;0,358;87,17
18;2008;Indiana;0,374;87,17
18;2009;Indiana;0,4;87,17
18;2010;Indiana;0,391;87,17
18;2011;Indiana;0,351;87,17
18;2012;Indiana;0,432;87,17
18;2013;Indiana;0,406;87,17
18;2014;Indiana;0,424;87,17
18;2015;Indiana;0,394;87,17
18;2016;Indiana;0,424;87,17
19;1980;Iowa;0,552;80,58
19;1981;Iowa;0,524;80,58
19;1982;Iowa;0,53;80,58
19;1983;Iowa;0,437;80,58
19;1984;Iowa;0,512;80,58
19;1985;Iowa;0,546;80,58
19;1986;Iowa;0,48;80,58
19;1987;Iowa;0,47;80,58
19;1988;Iowa;0,513;80,58
19;1989;Iowa;0,515;80,58
19;1990;Iowa;0,51;80,58
19;1991;Iowa;0,5;80,58
19;1992;Iowa;0,463;80,58
19;1993;Iowa;0,462;80,58
19;1994;Iowa;0,397;80,58
19;1995;Iowa;0,397;80,58
19;1996;Iowa;0,451;80,58
19;1997;Iowa;0,437;80,58
19;1998;Iowa;0,347;80,58
19;1999;Iowa;0,397;80,58
19;2000;Iowa;0,477;80,58
19;2001;Iowa;0,398;80,58
19;2002;Iowa;0,417;80,58
19;2003;Iowa;0,389;80,58
19;2004;Iowa;0,423;80,58
19;2005;Iowa;0,359;80,58
19;2006;Iowa;0,375;80,58
19;2007;Iowa;0,388;80,58
19;2008;Iowa;0,396;80,58
19;2009;Iowa;0,387;80,58
19;2010;Iowa;0,411;80,58
19;2011;Iowa;0,376;80,58
19;2012;Iowa;0,409;80,58
19;2013;Iowa;0,401;80,58
19;2014;Iowa;0,331;80,58
19;2015;Iowa;0,36;80,58
19;2016;Iowa;0,385;80,58
20;1980;Kansas;0,592;104,81
20;1981;Kansas;0,545;104,81
20;1982;Kansas;0,623;104,81
20;1983;Kansas;0,57;104,81
20;1984;Kansas;0,573;104,81
20;1985;Kansas;0,549;104,81
20;1986;Kansas;0,533;104,81
20;1987;Kansas;0,578;104,81
20;1988;Kansas;0,567;104,81
20;1989;Kansas;0,569;104,81
20;1990;Kansas;0,585;104,81
20;1991;Kansas;0,577;104,81
20;1992;Kansas;0,539;104,81
20;1993;Kansas;0,528;104,81
20;1994;Kansas;0,527;104,81
20;1995;Kansas;0,513;104,81
20;1996;Kansas;0,505;104,81
20;1997;Kansas;0,434;104,81
20;1998;Kansas;0,464;104,81
20;1999;Kansas;0,433;104,81
20;2000;Kansas;0,469;104,81
20;2001;Kansas;0,417;104,81
20;2002;Kansas;0,418;104,81
20;2003;Kansas;0,437;104,81
20;2004;Kansas;0,428;104,81
20;2005;Kansas;0,392;104,81
20;2006;Kansas;0,426;104,81
20;2007;Kansas;0,447;104,81
20;2008;Kansas;0,421;104,81
20;2009;Kansas;0,43;104,81
20;2010;Kansas;0,439;104,81
20;2011;Kansas;0,444;104,81
20;2012;Kansas;0,455;104,81
20;2013;Kansas;0,452;104,81
20;2014;Kansas;0,419;104,81
20;2015;Kansas;0,377;104,81
20;2016;Kansas;0,423;104,81
21;1980;Kentucky;0,54;108,83
21;1981;Kentucky;0,592;108,83
21;1982;Kentucky;0,592;108,83
21;1983;Kentucky;0,571;108,83
21;1984;Kentucky;0,626;108,83
21;1985;Kentucky;0,61;108,83
21;1986;Kentucky;0,57;108,83
21;1987;Kentucky;0,581;108,83
21;1988;Kentucky;0,621;108,83
21;1989;Kentucky;0,595;108,83
21;1990;Kentucky;0,599;108,83
21;1991;Kentucky;0,595;108,83
21;1992;Kentucky;0,576;108,83
21;1993;Kentucky;0,611;108,83
21;1994;Kentucky;0,584;108,83
21;1995;Kentucky;0,549;108,83
21;1996;Kentucky;0,551;108,83
21;1997;Kentucky;0,553;108,83
21;1998;Kentucky;0,585;108,83
21;1999;Kentucky;0,54;108,83
21;2000;Kentucky;0,553;108,83
21;2001;Kentucky;0,522;108,83
21;2002;Kentucky;0,52;108,83
21;2003;Kentucky;0,507;108,83
21;2004;Kentucky;0,52;108,83
21;2005;Kentucky;0,502;108,83
21;2006;Kentucky;0,476;108,83
21;2007;Kentucky;0,509;108,83
21;2008;Kentucky;0,499;108,83
21;2009;Kentucky;0,491;108,83
21;2010;Kentucky;0,464;108,83
21;2011;Kentucky;0,529;108,83
21;2012;Kentucky;0,514;108,83
21;2013;Kentucky;0,498;108,83
21;2014;Kentucky;0,467;108,83
21;2015;Kentucky;0,464;108,83
21;2016;Kentucky;0,525;108,83
22;1980;Louisiana;0,569;67,57
22;1981;Louisiana;0,62;67,57
22;1982;Louisiana;0,574;67,57
22;1983;Louisiana;0,603;67,57
22;1984;Louisiana;0,57;67,57
22;1985;Louisiana;0,596;67,57
22;1986;Louisiana;0,579;67,57
22;1987;Louisiana;0,603;67,57
22;1988;Louisiana;0,593;67,57
22;1989;Louisiana;0,58;67,57
22;1990;Louisiana;0,617;67,57
22;1991;Louisiana;0,649;67,57
22;1992;Louisiana;0,565;67,57
22;1993;Louisiana;0,582;67,57
22;1994;Louisiana;0,575;67,57
22;1995;Louisiana;0,564;67,57
22;1996;Louisiana;0,468;67,57
22;1997;Louisiana;0,547;67,57
22;1998;Louisiana;0,477;67,57
22;1999;Louisiana;0,513;67,57
22;2000;Louisiana;0,505;67,57
22;2001;Louisiana;0,45;67,57
22;2002;Louisiana;0,485;67,57
22;2003;Louisiana;0,476;67,57
22;2004;Louisiana;0,491;67,57
22;2005;Louisiana;0,486;67,57
22;2006;Louisiana;0,483;67,57
22;2007;Louisiana;0,476;67,57
22;2008;Louisiana;0,492;67,57
22;2009;Louisiana;0,458;67,57
22;2010;Louisiana;0,454;67,57
22;2011;Louisiana;0,467;67,57
22;2012;Louisiana;0,551;67,57
22;2013;Louisiana;0,487;67,57
22;2014;Louisiana;0,481;67,57
22;2015;Louisiana;0,456;67,57
22;2016;Louisiana;0,523;67,57
23;1980;Maine;0,47;43,74
23;1981;Maine;0,493;43,74
23;1982;Maine;0,453;43,74
23;1983;Maine;0,454;43,74
23;1984;Maine;0,498;43,74
23;1985;Maine;0,484;43,74
23;1986;Maine;0,496;43,74
23;1987;Maine;0,482;43,74
23;1988;Maine;0,562;43,74
23;1989;Maine;0,549;43,74
23;1990;Maine;0,539;43,74
23;1991;Maine;0,555;43,74
23;1992;Maine;0,539;43,74
23;1993;Maine;0,504;43,74
23;1994;Maine;0,476;43,74
23;1995;Maine;0,455;43,74
23;1996;Maine;0,478;43,74
23;1997;Maine;0,453;43,74
23;1998;Maine;0,421;43,74
23;1999;Maine;0,441;43,74
23;2000;Maine;0,466;43,74
23;2001;Maine;0,403;43,74
23;2002;Maine;0,41;43,74
23;2003;Maine;0,421;43,74
23;2004;Maine;0,411;43,74
23;2005;Maine;0,425;43,74
23;2006;Maine;0,431;43,74
23;2007;Maine;0,457;43,74
23;2008;Maine;0,462;43,74
23;2009;Maine;0,441;43,74
23;2010;Maine;0,46;43,74
23;2011;Maine;0,47;43,74
23;2012;Maine;0,46;43,74
23;2013;Maine;0,496;43,74
23;2014;Maine;0,423;43,74
23;2015;Maine;0,413;43,74
23;2016;Maine;0,477;43,74
24;1980;Maryland;0,37;30,22
24;1981;Maryland;0,452;30,22
24;1982;Maryland;0,399;30,22
24;1983;Maryland;0,363;30,22
24;1984;Maryland;0,386;30,22
24;1985;Maryland;0,374;30,22
24;1986;Maryland;0,353;30,22
24;1987;Maryland;0,383;30,22
24;1988;Maryland;0,367;30,22
24;1989;Maryland;0,396;30,22
24;1990;Maryland;0,398;30,22
24;1991;Maryland;0,372;30,22
24;1992;Maryland;0,413;30,22
24;1993;Maryland;0,353;30,22
24;1994;Maryland;0,376;30,22
24;1995;Maryland;0,375;30,22
24;1996;Maryland;0,283;30,22
24;1997;Maryland;0,324;30,22
24;1998;Maryland;0,287;30,22
24;1999;Maryland;0,298;30,22
24;2000;Maryland;0,265;30,22
24;2001;Maryland;0,249;30,22
24;2002;Maryland;0,252;30,22
24;2003;Maryland;0,24;30,22
24;2004;Maryland;0,236;30,22
24;2005;Maryland;0,266;30,22
24;2006;Maryland;0,237;30,22
24;2007;Maryland;0,206;30,22
24;2008;Maryland;0,235;30,22
24;2009;Maryland;0,218;30,22
24;2010;Maryland;0,196;30,22
24;2011;Maryland;0,266;30,22
24;2012;Maryland;0,213;30,22
24;2013;Maryland;0,18;30,22
24;2014;Maryland;0,219;30,22
24;2015;Maryland;0,201;30,22
24;2016;Maryland;0,167;30,22
25;1980;Massachusetts;0,169;20,61
25;1981;Massachusetts;0,217;20,61
25;1982;Massachusetts;0,18;20,61
25;1983;Massachusetts;0,156;20,61
25;1984;Massachusetts;0,206;20,61
25;1985;Massachusetts;0,195;20,61
25;1986;Massachusetts;0,155;20,61
25;1987;Massachusetts;0,191;20,61
25;1988;Massachusetts;0,17;20,61
25;1989;Massachusetts;0,203;20,61
25;1990;Massachusetts;0,185;20,61
25;1991;Massachusetts;0,207;20,61
25;1992;Massachusetts;0,204;20,61
25;1993;Massachusetts;0,211;20,61
25;1994;Massachusetts;0,186;20,61
25;1995;Massachusetts;0,181;20,61
25;1996;Massachusetts;0,155;20,61
25;1997;Massachusetts;0,15;20,61
25;1998;Massachusetts;0,158;20,61
25;1999;Massachusetts;0,136;20,61
25;2000;Massachusetts;0,126;20,61
25;2001;Massachusetts;0,121;20,61
25;2002;Massachusetts;0,115;20,61
25;2003;Massachusetts;0,129;20,61
25;2004;Massachusetts;0,104;20,61
25;2005;Massachusetts;0,103;20,61
25;2006;Massachusetts;0,116;20,61
25;2007;Massachusetts;0,075;20,61
25;2008;Massachusetts;0,096;20,61
25;2009;Massachusetts;0,091;20,61
25;2010;Massachusetts;0,122;20,61
25;2011;Massachusetts;0,135;20,61
25;2012;Massachusetts;0,111;20,61
